Plant Name_ Nom de l'usine,Plant Number_No. de l'usine,Address_Adresse,City_Ville,Province,Postal Code_Code postal,Telephone_Téléphone,Latitude,Longitude,Beef_Boeuf,"Buffalo,Yak_Bison, Yack","Veal, Light Calves_Veaux de boucherie, Veaux légers","Goats, Lamb, Sheep_Chèvres, Agneaux, Moutons","Deer, Elk_Cerfs, Élans ",Pigs_Porcs,"Chicken, Fowl_Poulet, Oiseaux de basse-cour",Turkeys_Dindes,"Ducks, Geese_Canards, Oies",Fancy Poultry_Volaille à chair fine,Rabbits_Lapins,"Emus, Ostrich, Rhea_Émeus, Autruches, Nandous","Alpaca, Llama_Alpaga, Lama",FSMP_ETVA,FP_ETVA avec abattoir,Animal Class_Catégorie d'animaux
Lorenz Food Dist,6500,3151 Wolfedale Road,Mississauga,ON,L5X 1V8,(905) 896-3543,43.56599,-79.64027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
J & W Foods Inc.,6505,1-2201 Brimley Road,Scarborough,ON,M1S 4N7,(416) 298-1350,43.79638,-79.27069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
AH Fong Food Processing,6511,50 To 53-328 Passmore Avenue,Scarborough,ON,M1V 5J5,(416) 321-0038,43.82888,-79.26256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Potenza Meats Inc.,6515,1 - 70 Plunkett Road,Toronto,ON,M9L 2J5,(416) 740-9335,43.7593,-79.5702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Shiva Chicken Wholesale,6521,12A-186 Bartley Drive,Toronto,ON,M4A 1E1,(416) 910-3244,43.71946,-79.31372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
La Cultura Salumi Inc.,6523,842 Hamilton Road,Belleville,ON,K8N 4Z5,(647) 282-7707,44.15913,-77.48998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
AM Poultry,6529,54-7171 Torbram Road,Mississauga,ON,L4T 3W4,(905) 612-8833,43.69798,-79.6577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Famous Greek Sandwiches Ltd.,6532,2630 Royal Windsor Drive,Mississauga,ON,L5J 1K7,(416) 779-4078,43.4981,-79.64325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Scotian Isle Baked Goods Inc.,6534,13-972 Hamilton Road,London,ON,N5W 1V6,(519) 455-8301,42.97824,-81.19161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bonanza's Meat Boutique Inc.,6535,1-253 Jevlan Drive,Woodbridge,ON,L4L 7Z6,(905) 856-3393,43.79891,-79.54752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Pig & Olive Inc.,6538,1689 Bath Road,Kingston,ON,K7M 4X2,(613) 634-3232,44.23757,-76.57608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Quality Bar Foods,6541,4291 Kevin Drive,Niagara Falls,ON,L2H 3B4,(905) 356-0428,43.11055,-79.12767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Ping House Inc.,6547,13-110 Ironside,Scarborough,ON,M1X 1M2,(416) 321-2940,43.82946,-79.246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bay Meats Butcher Shop,6559,282 Bay Street,Thunder Bay,ON,P7B 1R8,(807) 344-9501,48.43135,-89.2282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Karlovo Inc.,6560,8 Six Point Road,Etobicoke,ON,M8Z2W8,(416) 670-6754,43.63503,-79.52991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bogdala's Smoked Meats,6562,605 Simpson Street,Thunder Bay,ON,P7C 3J8,(807) 623-5610,48.39206,-89.23644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Ten Ten Dim Sum,6563,1 & 2 - 38 Milliken Boulevard,Scarborough,ON,M1V 5C6,(416) 885-1122,43.80513,-79.29607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Yu Fung Meats,6565,40-120 Dynamic Drive,Scarborough,ON,M1V 5C8,(416) 609-3322,43.82689,-79.252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Seed to Sausage Corporation,6567,12821 Highway 38,Tichborne,ON,K0H 2V0,(613) 279-2455,44.7143,-76.67288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Longo Brothers Fruit Markets Inc.,6573,8800 Huntington Road,Vaughan,ON,L4H 3M6,(905) 264-4110,43.792,-79.6537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
VE & BE Corporation,6579,793 Alness Street,Toronto,ON,M3J 2H8,(416) 665-6003,43.778,-79.4737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Pane Fresco Commissary,6582,1275 Rymal Road,Hamilton,ON,L8W 3N1,(905) 383-5445,43.189,-79.8372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Tara Foods Inc.,6583,7 And 8-21 Royalcrest Road,Etobicoke,ON,M9V 2L6,(416) 913-3331,43.7502,-79.6078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Off The Bone Meat Products Ltd.,6584,9-7875 Tranmere Drive,Mississauga,ON,L5S 1T8,(905) 612-9141,43.6796,-79.6733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bo Kee Inc.,6586,27-50 Weybright Court,Scarborough,ON,M1S 5A8,(647) 225-6266,43.7814,-79.2799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Tavora,6587,450 Alliance Avenue,Toronto,ON,M6N 1H7,(416) 656-1592,43.6775,-79.4867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
A. Lococo Wholesale Ltd.,6588,92 Highland Road East,Stoney Creek,ON,L8J 2W6,(905) 651-2907,43.1791,-79.76481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Best Choice Meat Supply Inc.,6595,2 And 3-38 Thornmount Drive,Toronto,ON,M1B 5P2,(647) 886-1398,43.8084,-79.1966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Burrito Boyz Distribution Inc.,6596,21 Jutland Road,Etobicoke,ON,M8Z 2G6,(416) 251-8536,43.62692,-79.52723,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Wang Zhong Wan,6597,20 - 285 Milliken Blvd.,Scarborough Village,ON,M1V 1V3,(416) 953-8038,43.8176,-79.3004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Al-Mahdi Halal Meat Trading Inc.,6600,54-110 Dynamic Drive,Toronto,ON,M1V 5C7,(416) 291-6555,43.82328,-79.25145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Jin Tian Food Inc.,6601,"27-29, 50 Thornmount Drive",Scarborough,ON,M1B 5P3,(416) 839-5536,43.80907,-79.19676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Kroes Croquettes Inc.,6602,3-686 Rye Street,Peterborough,ON,K9J 6W9,(705) 876-6819,44.27691,-78.34881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
European House Meat Products,6604,2-147 Norfinch Drive,Downsview,ON,M3N 1W8,(647) 831-6933,43.76618,-79.53037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Metro Poultry,6607,392 Deerhurst Drive,Brampton,ON,L6T 5H9,(416) 918-1968,43.95722,-79.81083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Deanco Inc.,6611,445 Conestogo Road,Waterloo,ON,N2L 4C9,(519) 746-0692,43.49758,-80.53169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Leone Fine Foods,6614,4-8655 Weston Road,Woodbridge,ON,L4L 9R6,(905) 850-2100,43.813,-79.55282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Deda's Meats & Deli Inc.,6615,5211 Tecumseh Road East,Windsor,ON,N8T  1C5,(519) 974-3332,42.18501,-82.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Grace Meat Products + Grace Meat Market,6628,644 College Street,Toronto,ON,M6G 1B8,(416) 534-7776,43.65513,-79.41587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Oakville Meats,6629,10-467 Speers Road,Oakville,ON,L6K 3S7,(905) 582-7644,43.4373,-79.69738,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Xin Rui Food Co. Ltd,6631,21-328 Passmore Avenue,Scarborough,ON,M1V 5J5,(647) 878-8555,43.8291,-79.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
A & R Variety Meats,6633,"667 Bruce Road 40, Rr 2",Dobbinton,ON,N0H 1L0,(519) 363-3684,44.3673,-81.1193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Diana Distribution Centre,6635,3767 Nashua Drive,Mississauga,ON,L4V 1R3,(905) 678-9888,43.71618,-79.62311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bon Meats Inc.,6642,13-5266 General Road,Mississauga,ON,L4W 1Z7,(905) 766-1803,43.63901,-79.63017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bani Halal Food Wholesale,6643,43 Drummond Street,Etobicoke,ON,M8V 1Y7,(416) 786-1041,43.61161,-79.50118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Kent & Co.,6644,1139 Queenston Road,Niagara-On-The_Lake,ON,L0S 1J0,(905) 262-6021,43.16125,-79.11677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Halal By Choice,6645,867-210 Silverstar Boulevard,Scarborough,ON,M1V 5J9,(416) 953-1523,43.8101,-79.29387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Wa Jee Food Trading,6648,A20 - 25 Milliken Boulevard,Scarborough,ON,M1V 5H8,(416) 293-7239,43.80464,-79.29429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Al-Saba Halal Poultry Limited,6650,13-115 Ironside Crescent,Scarborough,ON,M1X 1M1,(416) 292-3456,43.82888,-79.2452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Superior Smoked Meats,6656,"27-28, 2399 Cawthra Road",Mississauga,ON,L5A 2W8,(905) 897-9797,43.59102,-79.59362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Paramount Wholesale Inc.,6658,"190 Wilkinson Road, Unit #14",Brampton,ON,L6T 4W3,(647) 219-7208,43.69174,-79.69712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The British Grocer,6659,"1240 Burloak Drive, Unit 12",Burlington,ON,L7L 6B3,(905) 332-3883,43.40044,-79.76509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Nikko Foods Inc.,6662,5-83 Dynamic Drive,Scarborough,ON,M1V 4C8,(416) 321-8140,43.8239,-79.2519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Kolmix Foods Inc.,6665,530 Seaman Road,Stoney Creek,ON,L8E 3X7,(905) 928-8322,43.23029,-79.70632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Al-Ahad Foods Inc.,6666,1 - 120 Barbados Blvd.,Scarborough,ON,M1J 1L2,(416) 460-7006,43.73661,-79.24045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Lambton Meat Products,6668,"3099 Broadway Street, Po Box 263",Alvinston,ON,N0N 1A0,(519) 312-0067,42.81261,-81.86403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
La Binerie Plantagenet,6672,"650 Water Street, Po Box 11",Plantagenet,ON,K0B 1L0,(613) 673-4383,45.5286,-74.9929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Kalimera Foods & Distributing Limited,6674,4 And 5-89 Thornmount Drive,Toronto,ON,M1B 5V4,(416) 283-3434,43.80612,-79.19587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bramic Sales Inc.,6679,6 - 1120 Tapscott Road,Scarborough,ON,M1X 1E8,(416) 297-0114,43.8274,-79.2444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Superior Meats,6680,Unit #22 - 11 Patterson Road,Barrie,ON,L4N 7W5,(705) 735-1704,44.3698,-79.70834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Florence Meat's Biltong/,6683,2134 Speers Road,Oakville,ON,L6L 2X8,(905) 842-2066,43.41516,-79.72045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Barn Chefs,6685,5543 Hwy 620,Coe Hill,ON,K0L 1P0,(613) 337-9299,44.86203,-77.83296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Madina Foods,6686,"700 Progress Avenue, Unit 9",Scarborough,ON,M1H 2Z7,(416) 321-3222,43.77745,-79.24786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bussiere Sausage,6691,33 Second Street,Cochrane,ON,P0L 1C0,(705) 272-6152,49.06,-81.039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
St. Clements Poultry Meats Inc.,6692,670 Superior Dr.,Waterloo,ON,N2V 2C6,(519) 579-4467,43.5122,-80.526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Easy Home Chef,6693,"7171 Torbram Rd., Unit 9C",Mississauga,ON,L4T 3W4,(204) 430-2303,43.69792,-79.65763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Trust Tet Inc.,6695,106 - 80 Nashdene Road,Toronto,ON,M1V 5E4,(647) 980-3683,43.81901,-79.25354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Valley Custom Cutting Inc,6697,159 Lombard St.,Smith Falls,ON,K7A 5B8,(613) 205-1111,44.88506,-76.03348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Supreme Poultry Company,6698,2742 Slough Street,Mississauga,ON,L4T 1G3,(647) 400-9018,43.70782,-79.65936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Fresh Market Foods,6702,79 Queen Street,Sioux Lookout,ON,P8T 1A1,(807) 737-1630 Ext. ex11,50.09997,-91.92062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Georgian Bay Meat Packers Inc.,6707,"3765 Line 12 North, Rr 2",Coldwater,ON,L0K 1E0,(519) 729-9656,44.61963,-79.55301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Soloway Hot Dog Factory Inc.,6708,858 Magnetic Drive,Toronto,ON,M3J 2C4,(416) 661-9004,43.78363,-79.47808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Highland Poultry Fine Foods Ltd.,6710,225 Nebo Road,Hamilton,ON,L8W 2E1,(905) 318-7077,43.19219,-79.83725,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Al-Sadiq Halal Poultry,6711,16 - 2395 Cawthra Rd,Mississauga,ON,L5A 2W8,(905) 272-9932,43.59216,-79.5929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Major Meat Ltd.,6713,2744 Slough St.,Mississauga,ON,L4T 1G3,(416) 999-8611,43.70789,-79.65928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Elmas Meat Processing,6716,6-40 Taggart Street,Guelph,ON,N1L 1M5,(519) 836-2001,43.56154,-80.20554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Eglinton Meats,6718,Unit 17 And 18 - 5320 Finch Ave East,Scarborough,ON,M1S 5G3,(416) 838-9881,43.81305,-79.24692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Unrau's Sausage,6720,113 Mersea Road 3,Leamington,ON,N8H 3V5,(519) 791-5327,42.06101,-82.64177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Huber's Bavarian Meats,6722,"885 Muskie-Merk Road, P.O. Box 207",Wabigoon,ON,P0V 2W0,(807) 221-6115,49.72195,-92.60444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Harriston Packing Company Ltd.,6728,7610 - 14Th Line,Mapleton,ON,N0B 1A0,(519) 338-3330,43.76816,-80.57155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Golden Chicken Meat Wholesale Ltd.,6731,137 - 80 Nashdene Road,Scarborough,ON,M1V 5E4,(416) 500-9698,43.81939,-79.25366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
The Patty Shoppe Limited,6733,1415 Bloor Street West,Toronto,ON,M6P 3L4,(416) 710-4850,43.65717,-79.44734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Vanessa Meats & Deli Inc.,6736,1971 Regional Rd 4,Vanessa,ON,N0E 1V0,(519) 446-3897,42.96966,-80.39592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Dordor Meat Supplies Inc.,6737,218 - 50 Silverstar Blvd,Scarborough,ON,M1V 4W4,(416) 565-3637,43.80656,-79.29013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Poppa G's Quality Meats,6740,11-75 West Beavercreek Road,Richmond Hill,ON,L4B 1K6,(647) 208-8586,43.85,-79.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Apollo Meat Inc.,6743,Unit 96 - 80 Nashdene Road,Scarborough,ON,M1V 5E4,(416) 258-0256,43.81905,-79.25273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Bokkies Biltong Inc,6745,Unit 3 - 30 Saunders Road,Barrie,ON,L4N 9A8,(416) 319-3733,44.32599,-79.68169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Golden Family Tree Ltd.,6746,118-1895 Clements Rd.,Pickering,ON,L1W 3V5,(416) 992-3892,43.82609,-79.05437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Zabeeha Poultry Supplies Inc.,6749,3 - 60 Nugget Ave.,Scarborough,ON,M1S 3A9,(416) 826-1784,43.7929,-79.25793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Tala Bay Food Inc.,6751,45 Brydon Drive,Etobicoke,ON,M9W 4N3,(416) 804-8417,43.7167,-79.57187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Porkie's Chicharon Incorporated,6753, 5 - 60 Weybright Court,Scarborough,ON,M1S 4E4,(416) 522-9282,43.82292,-79.25057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
A1 Alfa Distributors,6754,7-457 Jevlan Drive,Woodbridge,ON,L4L 7Z9,(905) 265-8506,43.80544,-79.548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Halenda's Fine Foods Ltd.,6755,15 Brydon Drive,Etobicoke,ON,M9W 4M7,(905) 576-6328 Ext. 222366,43.71406,-79.57091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
International Meats & Deli,6756,11269 Guelph Line,Campbellville,ON,L0P 1B0,(905) 854-5230,43.53184,-80.04572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Meat Wagon Trading Inc.,6757,101 & 102 50 Nashdene Road,Scarborough,ON,M1V 5J2,(416) 879-3458,43.81775,-79.26005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Krizan Meat & Deli Ltd.,6759,173 Main Street,Courtland,ON,N0J 1E0,(647) 990-0500,42.8444,-80.6351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Hassan Meat Supply,6762,30A-2370 Midland Avenue,Scarborough,ON,M1S 5C6,(416) 285-9446,43.78039,-79.27937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
Whole Brand Food Management,6764,37 Skagway Avenue,Toronto,ON,M1M 3T9,(416) 266-8880,43.72962,-79.24194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FSMP(Free Standing Meat Processing)_ETVA (Établissements de transformation des viandes sans abattoir)
