establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
9951865,9951865,COOPERATIVA ELORCONCITO,,CALLE JUAN DOMINGUEZ COTA 0 SN,SANTO DOMINGO,Baja California Sur,,6241514325,2024-11,Aquaculture Farm,Otra acuicultura,,,,,25.49020931,-111.9168283,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11063733,11063733,CRAS ACUACULTURA,,AVENIDA 5 DE MAYO 670 Int. 3,CENTRO,Baja California Sur,,,2024-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,CRAS ACUACULTURA SC DE RL DE CV,,,,24.15887437,-110.30833735,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845028,11845028,CULTIVO DE OSTION,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,,6131187687,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49299862,-111.92020474,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845029,11845029,CULTIVO DE OSTION,,CALLE Ninguno 0 SN Int. 0 SN,SANTO DOMINGO,Baja California Sur,23844,6131180413,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49304179,-111.92002491,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845030,11845030,CULTIVO DE OSTION,,CALLE La Jojoba 0 SN,SANTO DOMINGO,Baja California Sur,23850,6131292224,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.4921054,-111.92000811,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845031,11845031,CULTIVO DE OSTION,,CALLE La Jojoba 0 SN,SANTO DOMINGO,Baja California Sur,,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49239782,-111.91850282,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845032,11845032,CULTIVO DE OSTION,,CALLE Miguel Hidalgo 0 SN Int. 0 SN,SANTO DOMINGO,Baja California Sur,23844,6131249359,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49195057,-111.91768251,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845033,11845033,CULTIVO DE OSTION,,CALLE Santos Castro Beltran 0 SN,SANTO DOMINGO,Baja California Sur,23850,6131249359,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49154117,-111.91728229,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845034,11845034,CULTIVO DE OSTION,,CALLE Santos Castro Beltran 0 SN Int. 0,SANTO DOMINGO,Baja California Sur,23850,6131184386,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49102801,-111.91967395,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001785,11001785,CULTIVO DE OSTION,,CALLE LUIS ECHEVERRIA 0 SN,SANTO DOMINGO,Baja California Sur,,,2024-11,Aquaculture Farm,Otra acuicultura,,,,,25.49112823,-111.9192192,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8789505,8789505,CULTIVOS DEL MAR DEL PACIFICO,,AVENIDA Lázaro Cárdenas 0 SN,FUNDO LEGAL,Baja California Sur,23940,,2019-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua dulce,CULTIVOS DEL MAR DEL PACIFICO SA DE CV,,,,27.97661098,-114.03117125,Mulegé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9301382,9301382,EARTH OCEAN FARMS,,BOULEVARD GENERAL AGUSTIN OLACHEA AVILES SN Int. 0,EL CENTENARIO,Baja California Sur,23205,,2020-11,Aquaculture Farm,Piscicultura en agua salada,EARTH OCEAN FARM S DE RL DE CV,,,,24.09743938,-110.39353034,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167164,6167164,EL CAMARON SUREÑO,,BOULEVARD LUIS DONALDO COLOSIO 0 SN,INDECO,Baja California Sur,,,2010-07,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,EL CAMARON SUREÑO,,,,24.12570067,-110.31695699,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8870990,8870990,ESTEROS SANTO DOMINGO,,CALLE La Jojoba 0 SN,SANTO DOMINGO,Baja California Sur,,6131112116,2019-11,Aquaculture Farm,Otra acuicultura,ESTEROS SANTO DOMINGO SA DE CV,,,,25.491801,-111.92063437,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167135,6167135,GRANJAS MARINAS DE SINALOA,,CALLE LUIS DONALDO COLOSIO 0 SN Int. 0 SN,INDECO,Baja California Sur,,,2010-07,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,GRANJAS MARINAS DE SINALOA SA DE CV,,,,24.12569915,-110.31695481,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845158,11845158,JOSE IVAN GOMEZ ALEMAN PERMISIONARIO,,CALLE Ninguno 0 SN Int. 0 SN,SAN BUTO,Baja California Sur,23740,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,24.78449743,-112.05221787,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166805,6166805,LARVAS GRAN MAR,,BOULEVARD LUIS DONALDO COLOSIO 0 SN,INDECO,Baja California Sur,,,2014-12,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,LARVAS GRAN MAR SA DE CV,,,,24.12570047,-110.3169567,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11844901,11844901,LAURA ELENA DEL PACIFICO,,CALLE NINGUNO 0 SN Int. 0 SN,CENTRO,Baja California Sur,,6131218049,2025-05,Aquaculture Farm,Otra acuicultura,LAURA ELENA DEL PACIFICO DEL PACIFICO SC DE RL DE CV,,,,25.54745389,-112.0663636,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167082,6167082,MARIMEX DEL PACIFICO,,CALLE PASEO ALVARO OBREGON 720,EL ESTERITO,Baja California Sur,,,2010-07,Aquaculture Farm,Otra acuicultura,MARIMEX DEL PACIFICO S DE RL DE CV,,,,24.16787094,-110.31050529,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845148,11845148,MARINE EDEN,,CALLE Cristóbal Colón 0 SN,INFONAVIT,Baja California Sur,,9211499458,2025-05,Aquaculture Farm,Otra acuicultura,MARINE EDEN SA DE CV,,,,27.97541188,-114.02547662,Mulegé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8806148,8806148,OMEGA AZUL,,CALLE Carretera a Pichilingue 8,PLAYA ERENDIRA,Baja California Sur,23208,6121409350,2019-11,Aquaculture Farm,Otra acuicultura,OMEGA AZUL SA DE CV,,,,24.23676651,-110.30738194,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11678671,11678671,OTRA ACUICULTURA SIN NOMBRE,,CALLE LUIS ECHEVERRIA ALVREZ 1,SANTO DOMINGO,Baja California Sur,,6131184321,2024-11,Aquaculture Farm,Otra acuicultura,,,,,25.48843583,-111.9219397,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166659,6166659,OTRA ACUICULTURA SIN NOMBRE,,OTRO(ESPECIFIQUE) Terreno Baldío 0 SN Int. 0,CENTRO,Baja California Sur,,,2014-12,Aquaculture Farm,Otra acuicultura,,,,,25.19420753,-112.12351155,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9740037,9740037,OTRA ACUICULTURA SIN NOMBRE,,CALLE NINGUNO 0 SN,LA POZA GRANDE,Baja California Sur,,6131255058,2024-11,Aquaculture Farm,Otra acuicultura,,,,,25.76959434,-112.02793639,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845161,11845161,OTRA ACUICULTURA SIN NOMBRE,,CALLE Paseo Costero 0 SN O,PUERTO SAN CARLOS,Baja California Sur,,6131138320,2025-05,Aquaculture Farm,Otra acuicultura,,,,,24.78630856,-112.09382006,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845046,11845046,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23844,6131006024,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49534861,-111.92174067,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845126,11845126,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 0 SN,INFONAVIT,Baja California Sur,23710,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.19371877,-112.10466672,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845157,11845157,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 20,SANTO DOMINGO,Baja California Sur,,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49349887,-111.91863048,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845035,11845035,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 1,SANTO DOMINGO,Baja California Sur,23850,6131298172,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.48883538,-111.92200296,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845042,11845042,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49622586,-111.92135718,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845044,11845044,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23844,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49302483,-111.92295525,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845036,11845036,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 1 SN Int. 0,SANTO DOMINGO,Baja California Sur,23850,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.48846288,-111.92204278,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845037,11845037,OTRA ACUICULTURA SIN NOMBRE,,CALLE Santos Castro Beltran 0 SN Int. 0,SANTO DOMINGO,Baja California Sur,23850,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49060755,-111.92063045,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845038,11845038,OTRA ACUICULTURA SIN NOMBRE,,CALLE Juan Domínguez Cota 1 SN Int. 0,SANTO DOMINGO,Baja California Sur,23850,6131143075,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49034088,-111.91691443,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845039,11845039,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23844,6131376215,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49375522,-111.91744384,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845040,11845040,OTRA ACUICULTURA SIN NOMBRE,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23084,6131142481,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49550746,-111.92104849,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137365,10137365,OTRA ACUICULTURA SIN NOMBRE,,CALLE JUAN DOMINGUEZ COTA 1 Int. 1,SANTO DOMINGO,Baja California Sur,,6131160588,2024-11,Aquaculture Farm,Otra acuicultura,,,,,25.49035265,-111.9212979,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166981,6166981,OTRA ACUICULTURA SIN NOMBRE,,CALLE NINGUNO 0 SN,CENTRO,Baja California Sur,,6131142481,2010-07,Aquaculture Farm,Otra acuicultura,,,,,25.4915101,-111.9202818,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845025,11845025,PECES DIVERSOS,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23850,6131092618,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49346045,-111.92424618,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845043,11845043,PESCADOR INDEPENDIENTE,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23844,6242441923,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.4955873,-111.92351477,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845045,11845045,PESCADOR INDEPENDIENTE,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23844,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49373349,-111.92259954,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845027,11845027,PESCADOR INDEPENDIENTE,,CALLE La Jojoba 0 SN Int. 0 SN,SANTO DOMINGO,Baja California Sur,23844,6131009155,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49191085,-111.92094448,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845024,11845024,PESCADOR INDEPENDIENTE SIN NOMBRE,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23850,6131004027,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49388771,-111.92328165,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845041,11845041,PESCADOR Y ACUICULTURA,,CALLE Ninguno 0 SN,SANTO DOMINGO,Baja California Sur,23844,,2025-05,Aquaculture Farm,Otra acuicultura,,,,,25.49555528,-111.92083173,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9965522,9965522,PISCICULTURA EN AGUA SALADA SIN NOMBRE,,CALLE NINGUNO 0 SN,LA POZA GRANDE,Baja California Sur,,6121994685,2024-11,Aquaculture Farm,Piscicultura en agua salada,,,,,25.77174068,-112.02538634,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8835827,8835827,SC PALMITAS,,CALLE Jalisco 0 SN,ADOLFO LOPEZ MATEOS,Baja California Sur,23710,,2019-11,Aquaculture Farm,Otra acuicultura,SC PALMITAS SC DE RL DE CV,,,,25.19109163,-112.11753193,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765504,8765504,SCPP EL INDIO MENDEZ,,CALLE LIMON 242,INDECO,Baja California Sur,,,2019-11,Aquaculture Farm,Otra acuicultura,SCPP EL INDIO MENDEZ SC DE RL DE CV,,,,24.11833859,-110.32398197,La Paz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166968,6166968,SCPP HORCONCITO,,CALLE Benito Juárez 1,CENTRO,Baja California Sur,23850,,2010-07,Aquaculture Farm,Otra acuicultura,SCPP EL HORCONCITO SC DE RL,,,,25.4910938,-111.92005306,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166995,6166995,SCPP LA FRIDERA,,CALLE Santos Castro Beltran 0 SN,SANTO DOMINGO,Baja California Sur,23850,,2014-12,Aquaculture Farm,Otra acuicultura,SCPP LA FRIDERA SC DE RL,,,,25.49040881,-111.92148151,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845160,11845160,SCPP LAS ARENITAS DE LOPEZ SC DE RL CV,,CALLE Miguel Aleman V. 0 SN,CENTRO,Baja California Sur,23710,6131216652,2025-05,Aquaculture Farm,Otra acuicultura,MARELI YASMIN NIEBLA MORALES S DE RL DE CV,,,,25.18901579,-112.11362672,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8940124,8940124,SOCIEDAD COOPERATIVA ACUICOLA LA PALIZADA,,OTRO(ESPECIFIQUE) BRECHA A SAN VICENTE 0 SN,SAN VICENTE,Baja California Sur,,6121676316,2019-11,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA ACIUCOLA LA PALIZADA SC DE RL DE CV,,,,25.43173861,-112.0668183,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9330480,9330480,SOCIEDAD COOPERATIVA BIVALVOS  DEL SAN BUTO,,OTRO(ESPECIFIQUE) SAN BUTO 0 SN,SAN BUTO,Baja California Sur,,6131245770,2020-11,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERTIVA BIVALVOS DEL SAN BUTO SC DE RL,,,,24.76696242,-112.0468442,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845150,11845150,SOCIEDAD COOPERATIVA BUENAVISTA CINCO,,CALLE Ninguno 15,SANTO DOMINGO,Baja California Sur,23850,,2025-05,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA BUENAVISTA CINCO SC DE RL DE CV,,,,25.4932041,-111.91920749,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845156,11845156,SOCIEDAD COOPERATIVA ESTERO EL GODIN,,CALLE Ninguno 5,SANTO DOMINGO,Baja California Sur,,,2025-05,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA ESTERO EL GODIN SC DE RL DE CV,,,,25.49241286,-111.92358299,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845155,11845155,SOCIEDAD COOPERATIVA ESTERO LAS BOTELLAS,,CALLE Ninguno 10,SANTO DOMINGO,Baja California Sur,23850,,2025-05,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA ESTERO LAS BOTELLAS SC DE RL DE CV,,,,25.49227017,-111.92426813,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845151,11845151,SOCIEDAD COOPERATIVA FUNDADORES DEL GODIN,,CALLE Benito Juárez 7,SANTO DOMINGO,Baja California Sur,23850,,2025-05,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA FUNDADORES DEL GODIN SC DE RL DE CV,,,,25.49242564,-111.92036756,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845152,11845152,SOCIEDAD COOPERATIVA LLANOS DE SANTO DOMINGO,,CALLE Ninguno 20,SANTO DOMINGO,Baja California Sur,,,2025-05,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA LLANOS DE SANTO DOMINGO SC DE RL DE CV,,,,25.49337096,-111.92376949,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845154,11845154,SOCIEDAD COOPERATIVA OSTIONERA BAJA SUR,,CALLE Benito Juárez 77,SANTO DOMINGO,Baja California Sur,,,2025-05,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA OSTIONERA BAJA SUR SC DE RL DE CV,,,,25.48809435,-111.91936214,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845153,11845153,SOCIEDAD COOPERATIVA SIRENAS DE ALTAMAR,,CALLE Ninguno 10,SANTO DOMINGO,Baja California Sur,,,2025-05,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA SIRENAS DE ALTAMAR SC DE RL DE CV,,,,25.49019316,-111.9210633,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11845149,11845149,SOCIEDAD COOPERATIVA TIBURONES DEL BAJIO,,CALLE Ninguno 10,SANTO DOMINGO,Baja California Sur,,,2025-05,Aquaculture Farm,Otra acuicultura,SOCIEDAD COOPERATIVA TIBURONES DEL BAJIO SC DE RL DE CV,,,,25.49654215,-111.9209163,Comondú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593174,10593174,SOCIEDAD COPERATIVA DE PRODUCCION PESQUERA,,CALLE NINGUNO SN,BAHIA TORTUGAS,Baja California Sur,23920,,2024-11,Aquaculture Farm,Camaronicultura y acuicultura de otros crustáceos en agua salada,EMANCIPACION S.C DE R.L. SC DE RL DE CV,,,,27.69490198,-114.89574005,Mulegé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
