"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"35052","01001541380000202000000000U1","GEOTECNIA APLICADA Y TOPOGRAFIA","GEOTECNIA APLICADA Y TOPOGRAFIA SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","CALLE","FELIPE RUIZ DE CHAVEZ","CALLE","PEDRO GARCIA ROJAS","AVENIDA","FUNDICION","CALLE","MANUEL CARPIO","417",,,,"0",,"COLONIA","MIRAVALLE",,,,"20040","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0426","013","4491154167","LABORATORIOGAT@HOTMAIL.COM",,"Fijo","21.89264991","-102.30969257","2014-12"
"50027","01005541380000023000000000U2","HV TEST","HV TEST SA DE CV","541380","Laboratorios de pruebas","31 a 50 personas","AVENIDA","MUEBLEROS","AVENIDA","CHICHIMECO","AVENIDA","MUEBLEROS","AVENIDA","CHICHIMECO","203",,"PARQUE INDUSTRIAL CHICHIMECO","PISO 1",,,"PARQUE INDUSTRIAL","CHICHIMECO","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL CHICHIMECO","9 Y 10","20910","01","AGUASCALIENTES","005","Jesús María","0506","Parque Industrial Chichimeco (PICH)","0016","007",,"JHMICHAUS@HVTEST.COM.MX","WWW.HVTEST.COM.MX","Fijo","21.98968502","-102.33729544","2014-12"
"11076410","01001541380000302000000000U9","IDEA QUALITY BEVERAGS",,"541380","Laboratorios de pruebas","6 a 10 personas","CALLE","POTREROS","CALLE","MONTE EVEREST","CALLE","SAN JUAN DE LOS LAGOS","CALLE","ARBOLEDAS","617","A",,,,,"FRACCIONAMIENTO","VALLE DEL CAMPESTRE",,,,"20110","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2386","031","4491239042","CONTACTO@IDEABEV.COM",,"Fijo","21.92553562","-102.31186774","2024-11"
"6904927","01001541380000252000000000U6","JDE CONSTRUYE AGUASCALIENTES",,"541380","Laboratorios de pruebas","0 a 5 personas","AVENIDA","ABELARDO RODRIGUEZ","CALLE","ATENQUIQUE","CALLE","SANTOS DEGOLLADO","CALLE","ATOTONILCO","507",,,,"0",,"FRACCIONAMIENTO","LA SOLEDAD",,,,"20326","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2846","022",,"JDECONSTRUYEAGS@GMAIL.COM",,"Fijo","21.87614923","-102.33424253","2019-11"
"30202","01001541380000213000000000U8","LABORATORIO DE ANALISIS DE MATERIAL PARA LA CONSTRUCCION","LABORATORIO JULIMA PARA LA CONSTRUCCION  SA DE CV","541380","Laboratorios de pruebas","6 a 10 personas","CALLE","VIVERO DE LA FLORESTA","CALLE","VIVERO DEL ALAMO","CALLE","CAUDILLOS","CALLE","CASA BLANCA","208",,,,,,"FRACCIONAMIENTO","CASA BLANCA",,,,"20297","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2672","024",,"PROLABYCONSTRUCCION@HOTMAILCOM",,"Fijo","21.85893391","-102.2775831","2014-12"
"11496","01001222111000021010000000U0","LABORATORIO DE CALIDAD DE COMISION NACIONAL DEL AGUA",,"541380","Laboratorios de pruebas","6 a 10 personas","AVENIDA","TECNOLOGICO","CALLE","PROLONGACION AVENIDA POLIDUCTO","AVENIDA","SIGLO XXI","CALLE","IXTLAHUATL","0","SN",,,,,"FRACCIONAMIENTO","SOLIDARIDAD II",,,,"20263","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","3327","022",,,"WWW.CONAGUA.GOB.MX","Fijo","21.86679242","-102.24264403","2010-07"
"13524","01001541380000062000000000U9","LABORATORIO DE CONTROL DE CALIDAD MIGUEL ANGEL ROMERO NAVARRO",,"541380","Laboratorios de pruebas","6 a 10 personas","CIRCUITO","CERRADA DE CAUDILLOS","CIRCUITO","CERRADA DE CAUDILLOS","RETORNO","MEZQUITE","CALLE","MAYO DE 1812","197",,,,"0",,"FRACCIONAMIENTO","MORELOS 1",,,,"20298","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2719","034","4499775693","MARN_LAB@PRODIGY.NET.MX",,"Fijo","21.85857878","-102.26285289","2010-07"
"4392","01001541380000041000000000U3","LABORATORIO QUIMICO INDUSTRIAL QUIMICA DHELGA",,"541380","Laboratorios de pruebas","6 a 10 personas","CALLE","MAGNOLIA","CALLE","PAPIRO","CALLE","PIRULERO","CALLE","PIRULERO","205",,,,"0",,"RESIDENCIAL","LOS PIRULES",,,,"20217","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2032","025",,"LABQD1@YAHOO.COM.MX",,"Fijo","21.87025241","-102.3194983","2010-07"
"7098","01001541380000104000000000U3","MAQUIPA","MAQUIPA CONSTRUCCIONES SA DE CV","541380","Laboratorios de pruebas","0 a 5 personas","AVENIDA","AGUASCALIENTES SUR","CALLE","GENERAL FORTUNATO MAYCOTTE","CALLE","GENERAL FRANCISCO CARRERA TORRES","CALLE","LICENCIADO JESUS REYES HEROLES","212","B",,,,,"FRACCIONAMIENTO","VERSALLES 2DA SECC",,,,"20285","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","287A","013",,,,"Fijo","21.85861895","-102.30941677","2010-07"
"9461982","01001621511001945000000000U7","MICROLAB INDUSTRIAL","MICROLAB INDUSTRIAL SA DE CV","541380","Laboratorios de pruebas","6 a 10 personas","AVENIDA","CONVENCION DE 1914 SUR","CALLE","FUENTE DEL EBRO","CALLE","FUENTE DE LAS CIBELES","CALLE","BABILONIA","1405",,,,,,"FRACCIONAMIENTO","JARDINES DE LAS FUENTES",,,,"20270","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2117","022",,"CONTABILIDAD@MICROLABINDUSTRIAL.COM","WWW.MICROLABINDUSTRIAL.COM","Fijo","21.86618621","-102.28393345","2023-11"
"33363","01001541380000224000000000U5","QISMEX",,"541380","Laboratorios de pruebas","6 a 10 personas","CALLE","REPUBLICA DEL PERU","CALLE","REPUBLICA DE URUGUAY","CALLE","REPUBLICA DE CHILE","CALLE","REPUBLICA DE PARAGUAY","411",,,,"0",,"FRACCIONAMIENTO","J DE SANTA ELENA 2DA",,,,"20238","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0939","001",,,,"Fijo","21.8645513","-102.30169819","2014-12"
"10331615","01005237212000032000000000M7","RESISTENSIAS SAN MARINO",,"541380","Laboratorios de pruebas","6 a 10 personas","CALLE","GAVILAN","CALLE","PELICANO","CALLE","COLIBRI","CALLE","CODORNIZ","21",,,,,,"CONDOMINIO","LOS ALAMOS",,,,"20923","01","AGUASCALIENTES","005","Jesús María","0001","Jesús María","0656","014",,"RSM_AGS@SANMARINO-HOMAR.COM.MX","WWW.SAMMARINO-HOMAR.COM.MX","Fijo","21.9684672","-102.32733852","2024-11"
"6189389","01001541330000346001000000U1","SERVICIOS DE ASEGURAMIENTO DE CALIDAD MUÑING","SERVICIOS DE ASEGURAMIENTO DE CALIDAD MUÑING SC","541380","Laboratorios de pruebas","11 a 30 personas","AVENIDA","CONVENCION DE 1914 NORTE","CALLE","ACACIA","CALLE","LAUREL","CALLE","ALFREDO LEWIS","1302",,,,,,"COLONIA","CIRCUNVALACION NORTE",,,,"20020","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0341","007","4491162787",,"WWW.MEXQ.COM.MX","Fijo","21.89801258","-102.30147484","2010-07"
"6281658","01001541380000126000000000U2","SERVICIOS INTEGRALES DE CALIDAD ESCOAVI QAS MEXICO","SERVICIOS INTEGRALES DE CALIDAD ESCOAVI SC","541380","Laboratorios de pruebas","0 a 5 personas","AVENIDA","AVE AGUASCALIENTES","AVENIDA","SIGLO XXI","CALLE","URBANISMO","CALLE","URBANISMO","622",,"CILINDRO","PISO 2","20",,"COLONIA","PULGAS PANDAS","CENTRO Y PLAZA COMERCIAL","CENTRO Y PLAZA COMERCIAL SIN NOMBRE","20","20138","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2668","006",,"GONZALEZ.CGGH@GMAIL.COM",,"Fijo","21.87099454","-102.24504404","2013-07"
"8976","01001237213000014001000000U2","SISTEMAS Y CONTROL EN OBRAS",,"541380","Laboratorios de pruebas","11 a 30 personas","AVENIDA","MAHATMA GANDHI","CALLE","AVENIDA PRINCIPAL MERCADO CENTRAL DE ABASTOS","AVENIDA","SIGLO XXI","AVENIDA","MAHATMA GANDHI","2030",,,,,,"FRACCIONAMIENTO","SAN PEDRO",,,,"20280","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","1458","024",,"SYCO@SYCO.COM.MX","WWW.SYCO.COM.MX","Fijo","21.83651245","-102.29337851","2010-07"
"11009032","01005541380000083000000000S6","SUELOSOLV INGENIERIA ESPECIALIZADA","SUELOSOLV S DE RL DE CV","541380","Laboratorios de pruebas","11 a 30 personas","CALLE","BENITO JUAREZ","CALLE","CARRETERA MARAVILLAS PASO BLANCO","CALLE","INDEPENDENCIA","CALLE","BUGAMBILIAS","109",,,,,,"LOCALIDAD","MARAVILLAS",,,,"20900","01","AGUASCALIENTES","005","Jesús María","0050","Maravillas","0035","007",,"ANYA.SUELOSOLV@GMAIL.COM",,"Fijo","21.95309714","-102.32429756","2024-11"
"6142210","01001236221000755010000000U4","SUMANDO","SUMANDO SC","541380","Laboratorios de pruebas","11 a 30 personas","AVENIDA","MARIANO ESCOBEDO","AVENIDA","PASEO DE LA CRUZ","CALLE","ÁLAMO","CALLE","ROBLE","304","B",,,,,"FRACCIONAMIENTO","FRACCIONAMIENTO JARDINES DE LA CRUZ",,,,"20250","01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0820","035",,"SUMANDOFACTURAS@HOTMAIL.COM",,"Fijo","21.8741561","-102.27662772","2010-07"
"93534","02001311613000031000000000U5","ALIMENTOS VALENCIA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","15","AVENIDA","RYERSON","PRIVADA","20 DE NOVIEMBRE","CALLE","14","1498",,,,,,"COLONIA","CENTRO",,,,"22870","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","0562","009","6461510033",,,"Fijo","31.8795364","-116.62484324","2014-12"
"9966519","02004311613000181000000000U2","CARNE ENCHILADA CHICHARRON Y CHORIZO ESTILO GUERRERO",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","GUAMUCHIL","CALLE","PASEO DE LOS VALLES","CALLE","CALLE DE LA FRUTA","CALLE","PERA","0","SN",,,,,"FRACCIONAMIENTO","VILLA DEL CAMPO",,,,"22254","02","BAJA CALIFORNIA","004","Tijuana","1883","Villa del Campo","8038","035",,,,"Fijo","32.50774552","-116.73922046","2024-11"
"11329091","02002311613000102000000000U2","CHORIZOS EL MECHE",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","6 a 10 personas","CALLE","BAHIA BLANCA","CALLE","ELIOTH NORTE","CALLE","AEROLITO","CALLE","BAHIA ALMEJA","0","SN",,,,,"COLONIA","EL COLOSO II",,,,"21138","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","6380","011","6861969343","PEDIDOS.DATAALIMEMTOS@GMAIL.COM",,"Fijo","32.63921459","-115.56607554","2024-11"
"6283218","02004311613000057001000217M4","EMPACADORA ROSARITO","EMPACADORA ROSARITO SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","251 y más personas","AVENIDA","FERROCARRIL","PRIVADA","NINGUNO","CALLE","PADRE KINO","AVENIDA","ALFONSO REYES","800",,,,"0","SN","COLONIA","LIBERTAD PARTE BAJA",,,,,"02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","3821","013","6643279376","A.SOTO@EMPACADORAROSARITO.COM.MX","WWW.PRODUCTOROSARITO.COM","Fijo","32.53734485","-117.01847323","2010-07"
"6284818","02004311613000105002000000U1","KAVE ALIMENTOS","KAVE ALIMENTOS S DE RL DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","11 a 30 personas","AVENIDA","BERLIN","AVENIDA","ROMA","PRIVADA","SEVILLA (TOLEDO)","AVENIDA","MOSCÚ","491",,,,,,"SECCION","COSTA AZUL",,,,,"02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","3709","002","6643059440","EVITA@KAVEALIMENTOS.COM",,"Fijo","32.50269343","-117.11865357","2010-07"
"10971691","02002311613000111000000000U3","MANJARES MACHETE","MANJARES MACHETE SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALZADA","CUAUHTEMOC AVIACION","PRIVADA","NINGUNO","CALZADA","JUSTO SIERRA","AVENIDA","LOS LAURELES","0","SN",,,,,"COLONIA","AVIACION",,,,"21230","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4435","032",,,,"Fijo","32.65722468","-115.45151523","2024-11"
"6283009","02002311611000013011018785M5","MEXTEARINAS","MEXTEARINAS SA DE CV","311614","Elaboración de manteca y otras grasas animales comestibles","31 a 50 personas","OTRO(ESPECIFIQUE)","ADOLFO LÓPEZ MATEOS","BOULEVARD","LÁZARO CÁRDENAS","CALLE","CATEMACO","BOULEVARD","LOPEZ MATEOS","0","SN",,,"0","SN","FRACCIONAMIENTO","LAS PALMAS",,,,,"02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4863","033","6865618519","MEXTEARINAS@GMAIL.COM",,"Fijo","32.62231622","-115.44985312","2010-07"
"114157","02004311613000082001000000U2","PAKAREY PROCESADORA DE ALIMENTOS","PROCESADORA DE ALIMENTOS KAREY S DE RL DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","6 a 10 personas","AVENIDA","AVENIDA DE LOS GRANDES LAGOS DEL NORTE","CALLE","NYASA","AVENIDA","LAGO VICTORIA","CALLE","LAGO TEQUESQUITENGO","19558",,,,,,"FRACCIONAMIENTO","EL LAGO",,,,"22210","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","2518","019","6643983406","PROSESADORA_KAREY@HOTMAIL.COM",,"Fijo","32.51049847","-116.92920184","2014-12"
"6285453","02004311611000025000000388S5","POWERPET","INDUSTRIAL DE GRASAS Y DERIVADOS SA DE CV","311614","Elaboración de manteca y otras grasas animales comestibles","11 a 30 personas","BOULEVARD","FEDERICO BENITEZ LOPEZ","AVENIDA","ERMITA","PRIVADA","SANCHO PANZA","CALLE","TAMPICO","200","1","EDIFICIO SIN NOMBRE","PLANTA BAJA","1",,"COLONIA","LOS ESPAÑOLES",,,,"22104","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","0475","010",,"VPEDRERO@IGD.COM.MX",,"Fijo","32.50987111","-116.97726125","2010-07"
"6285491","02004311614000015001000388M0","POWERPET","INDUSTRIAL DE GRASAS Y DERIVADOS SA DE CV","311614","Elaboración de manteca y otras grasas animales comestibles","51 a 100 personas","CARRETERA","TIJUANA TECATE KM 36","CALLEJON","ALONSO","PRIVADA","SINALOA DE LEYVA","CALLE","TAMPICO",,"KM 36",,,,,"COLONIA","OJO DE AGUA",,,,"22254","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","0475","010",,"VPEDRERO@IGD.COM.MX",,"Fijo","32.50906582","-116.97256794","2014-12"
"11735256","02004311613000197000061281M8","PROCESADORA DEL RANCHO DEL TIO","PROCESADORA DEL RANCHO DEL TIO S DE RL DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","251 y más personas","OTRO(ESPECIFIQUE)","Sin Referencia","CALLE","Ninguno","BOULEVARD","Rosario","CALLE","Ninguno","7002",,,,,,"COLONIA","FRANCISCO ZARCO",,,,,"02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","7843","001",,"KQUINTANA@ELFLORIDO.COM","TIENDARANCHODELTIO.COM","Fijo","32.44711734","-117.03680646","2025-04"
"11738259","02004311613000203000061281S4","PROCESADORA DEL RANCHO DEL TIO OFICINA","PROCESADORA DEL RANCHO DEL TIO S DE RL DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","11 a 30 personas","BOULEVARD","Agua Caliente","AVENIDA","Francisco I. Madero","AVENIDA","Miguel Negrete","CALLE","11 (Plutarco Elías Calles)","8582","202","CORPORATIVO EL FLORIDO",,,"B","COLONIA","ZONA CENTRO",,"CORPORATIVO EL FLORIDO","202","22000","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","3022","026",,"HVEGA@ELFOLRIDO.COM.MX",,"Fijo","32.52306318","-117.03267421","2025-04"
"6865816","02002311612000037001000000U2","PROCESADORA Y EMPACADORA DE CARNES DEL NORTE","PROCESADORA Y EMPACADORA DE CARNES DEL NORTE SA","311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","11 a 30 personas","AVENIDA","HORMIGUILLO","CALLE","ISALONAS","CALLE","NANCHES","AVENIDA","CLAVELINAS","0","SN",,,,,"COLONIA","COLONIA 4 DIVICION 2",,,,,"02","BAJA CALIFORNIA","002","Mexicali","3570","El Encanto","3441","020","6861972942","GERENCIA.ADMINISTRATIVA@DONFILETO.COM","DONFILETO.COM","Fijo","32.49521641","-115.39552804","2019-04"
"8766719","02004311613000132000000000U5","PRODCUTOS ANGELES",,"311614","Elaboración de manteca y otras grasas animales comestibles","11 a 30 personas","CALLE","CALLE EL ROSARIO","CALLE","CABO FALSO","CALLE","OSCAR BAYLON CHACON","CALLE","SAN FELIPE","0","SN",,,"0",,"COLONIA","TIERRA Y LIBERTAD",,,,"22206","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","5071","017","6642622640",,,"Fijo","32.49714293","-116.86857096","2019-11"
"73201","02002311613000042000000000U0","PRODUCTOS EL TACHI",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","6 a 10 personas","AVENIDA","REPUBLICA DE BOLIVIA","CALLE","SALVADOR DIAZ MIRON","CALLE","RIO ELOTA","AVENIDA","REPUBLICA DE ARGENTINA","1155",,,,"0",,"FRACCION","ALAMITOS",,,,"21210","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4295","013",,"ELTACHI_1@HOTMAIL.COM",,"Fijo","32.66830212","-115.42791019","2010-07"
"11050476","02001311613000052000000000U1","PRODUCTOS LA MORENITA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","6 a 10 personas","CALZADA","CORTEZ","AVENIDA","JOSE MARIA MORELOS Y PAVON","AVENIDA","JIMENEZ","CALLE","6 DE NOVIEMBRE","931",,,,"0",,"COLONIA","INDEPENDENCIA",,,,"22840","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","7841","020",,,,"Fijo","31.86134146","-116.59921105","2024-11"
"11699123","02004311612000051000000000S9","QUALIMENTOS",,"311612","Corte y empacado de carne de ganado, aves y otros animales comestibles","0 a 5 personas","BOULEVARD","MARISCAL SUCRE","CALLE","DURAZNO","CALLE","BELLOTA","CALLE","ELOTES","65",,,,,,"COLONIA","LAS HUERTAS",,,,"22115","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","0687","029",,,,"Fijo","32.4909014","-116.94821848","2024-11"
"6779702","02004461150000454010008173S4","QUALTIA ALIMENTOS OPERACIONES  TIJUANA","QUALTIA ALIMENTOS OPERACIONES S DE RL DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","VÍA RÁPIDA PONIENTE","BOULEVARD","SIMÓN BOLÍVAR","CALLE","MÉXICO LINDO","CALLE","CAMINO VIEJO A TECATE","17001",,,,,,"COLONIA","RIO TIJUANA 3RA ETAPA",,,,"22226","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","0742","042",,"LIZETH.SILVA@QUALITA.COM","WWW.QUALTIA.COM.MX","Fijo","32.46686356","-116.92440439","2017-03"
"6372728","02002311613000066001008173S9","QUALTIA ALIMENTOS SUCURSAL MEXICALI","QUALTIA ALIMENTOS OPERACIONES S DE RL DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","BOULEVARD","LÁZARO CÁRDENAS","PROLONGACION","RÍO PRESIDIO","CALLE","RÍO ACAPONETA SUR","AVENIDA","PODER JUDICIAL","1330",,,,,,"COLONIA","LAZARO CARDENAS",,"PLAZA BONITA","D","21910","02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","4793","038",,"LIZET.SILVA@QUALTIA.COM.MX","WWW.QUALTIA.COM.MX","Fijo","32.62473926","-115.42242528","2010-07"
"65637","02001311611000014001000000U5","RASTRO MUNICIPAL","MUNICIPIO DE ENSENADA XXII AYUNTAMIENTO ","311611","Matanza de ganado, aves y otros animales comestibles","11 a 30 personas","AVENIDA","MEXICO","CALLE","ESTANCIA","PRIVADA","NINGUNO","PRIVADA","NINGUNO","0","SN",,,,,"COLONIA","CARLOS PACHECO 6",,,,"22898","02","BAJA CALIFORNIA","001","Ensenada","0001","Ensenada","795A","051","6461766218",,,"Fijo","31.8443467","-116.59025013","2010-07"
"10655504","02005311613000021000000000U7","SUCULENTA",,"311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","QUETZALCOATL","CALLE","MONTE PICAYO","CALLE","LOS CUÑADOS","CALLE","LOS CUÑADOS",,"SN",,,,,"FRACCIONAMIENTO","COLINAS DE ARAGON",,,,"22705","02","BAJA CALIFORNIA","005","Playas de Rosarito","0001","Playas de Rosarito","0097","009","6644759423",,,"Fijo","32.40885156","-117.0517042","2024-11"
"6372012","02002311611000041100000000U6","SUKARNE","SUKARNE SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","AVENIDA","ALEJANDRO HUMBOLDT","CALLE","JUAN DE UGARTE","AVENIDA","INSTITUTO POLITECNICO","OTRO(ESPECIFIQUE)",,"17538",,,,"0",,"FRACCIONAMIENTO","GARITA DE OTAY",,,,"22430","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","1350","001",,"ALBERTO.CAMACHO@SUKARNE.COM","WWW.SUKARNE.COM","Fijo","32.5408409","-116.94347595","2014-12"
"6274395","02002311611000037000010620S4","SUKARNE AGROINDUSTRIAL","SUKARNE AGROINDUSTRIAL SA DE CV","311611","Matanza de ganado, aves y otros animales comestibles","251 y más personas","CARRETERA","FEDERAL LIBRE 2 MEXICALI A TIJUANA KM 13+500","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO",,"KM 13+500",,,,,"COLONIA","PROGRESO",,,,,"02","BAJA CALIFORNIA","002","Mexicali","2408","Familia Meza (Colonia Sonora)","3352","800",,,"WWW.SUKARNE.COM","Fijo","32.5992886","-115.64554936","2014-12"
"8362486","02004311613000151000000000U5","TORO RIB S","TORO ALIMENTOS Y BEBIDAS SA DE CV","311613","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","0 a 5 personas","CALLE","RIO EUFRATES","CALLE","ESTADIO PONIENTE","CALLE","RIO TAJO","CALLE","RIO AMAZONAS","0","SN","ESTADIO LOS POTROS","PLANTA BAJA",,,"COLONIA","CAPISTRANO",,"ESTADIO LOS POTROS","SN","22223","02","BAJA CALIFORNIA","004","Tijuana","0001","Tijuana","4035","001",,,,"Fijo","32.48247502","-116.91838164","2019-11"
