country,id,establishment_name,legal_name,scian_code,activity_name,facility_type,street,settlement_type,settlement_name,city,municipality,state,postal_code,latitude,longitude,phone,email,website,employees_range,establishment_type,date_added
mx,9740037,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,LA POZA GRANDE,LA POZA GRANDE,Comondú,Baja California Sur,,25.76959434,-112.02793639,6131255058,,,0 a 5 personas,Fijo,2024-11
mx,11845161,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Paseo Costero 0 SN O,COLONIA,PUERTO SAN CARLOS,PUERTO SAN CARLOS,Comondú,Baja California Sur,,24.78630856,-112.09382006,6131138320,,,6 a 10 personas,Fijo,2025-05
mx,11845046,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23844,25.49534861,-111.92174067,6131006024,,,0 a 5 personas,Fijo,2025-05
mx,11845126,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,COLONIA,INFONAVIT,INFONAVIT,Comondú,Baja California Sur,23710,25.19371877,-112.10466672,,,,0 a 5 personas,Fijo,2025-05
mx,11845157,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 20,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,,25.49349887,-111.91863048,,,,0 a 5 personas,Fijo,2025-05
mx,11845035,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 1,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.48883538,-111.92200296,6131298172,,,0 a 5 personas,Fijo,2025-05
mx,11845042,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,,25.49622586,-111.92135718,,,,0 a 5 personas,Fijo,2025-05
mx,11845044,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23844,25.49302483,-111.92295525,,,,0 a 5 personas,Fijo,2025-05
mx,11845036,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 1 SN Int. 0,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.48846288,-111.92204278,,,,0 a 5 personas,Fijo,2025-05
mx,11845037,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Santos Castro Beltran 0 SN Int. 0,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.49060755,-111.92063045,,,,0 a 5 personas,Fijo,2025-05
mx,11845038,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Juan Domínguez Cota 1 SN Int. 0,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.49034088,-111.91691443,6131143075,,,0 a 5 personas,Fijo,2025-05
mx,11845039,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23844,25.49375522,-111.91744384,6131376215,,,0 a 5 personas,Fijo,2025-05
mx,11845040,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23084,25.49550746,-111.92104849,6131142481,,,0 a 5 personas,Fijo,2025-05
mx,10137365,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE JUAN DOMINGUEZ COTA 1 Int. 1,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,,25.49035265,-111.9212979,6131160588,,,0 a 5 personas,Fijo,2024-11
mx,6166981,OTRA ACUICULTURA SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE NINGUNO 0 SN,COLONIA,CENTRO,CENTRO,Comondú,Baja California Sur,,25.4915101,-111.9202818,6131142481,,,0 a 5 personas,Fijo,2010-07
mx,11845025,PECES DIVERSOS,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.49346045,-111.92424618,6131092618,,,0 a 5 personas,Fijo,2025-05
mx,11845043,PESCADOR INDEPENDIENTE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23844,25.4955873,-111.92351477,6242441923,,,0 a 5 personas,Fijo,2025-05
mx,11845045,PESCADOR INDEPENDIENTE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23844,25.49373349,-111.92259954,,,,0 a 5 personas,Fijo,2025-05
mx,11845027,PESCADOR INDEPENDIENTE,,112519,Otra acuicultura,Aquaculture Facility,CALLE La Jojoba 0 SN Int. 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23844,25.49191085,-111.92094448,6131009155,,,0 a 5 personas,Fijo,2025-05
mx,11845024,PESCADOR INDEPENDIENTE SIN NOMBRE,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.49388771,-111.92328165,6131004027,,,0 a 5 personas,Fijo,2025-05
mx,11845041,PESCADOR Y ACUICULTURA,,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 0 SN,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23844,25.49555528,-111.92083173,,,,0 a 5 personas,Fijo,2025-05
mx,9965522,PISCICULTURA EN AGUA SALADA SIN NOMBRE,,112516,Piscicultura en agua salada,Aquaculture Facility,CALLE NINGUNO 0 SN,PUEBLO,LA POZA GRANDE,LA POZA GRANDE,Comondú,Baja California Sur,,25.77174068,-112.02538634,6121994685,,,0 a 5 personas,Fijo,2024-11
mx,8835827,SC PALMITAS,SC PALMITAS SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Jalisco 0 SN,PUERTO,ADOLFO LOPEZ MATEOS,ADOLFO LOPEZ MATEOS,Comondú,Baja California Sur,23710,25.19109163,-112.11753193,,,,6 a 10 personas,Fijo,2019-11
mx,8765504,SCPP EL INDIO MENDEZ,SCPP EL INDIO MENDEZ SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE LIMON 242,COLONIA,INDECO,INDECO,La Paz,Baja California Sur,,24.11833859,-110.32398197,,,,0 a 5 personas,Fijo,2019-11
mx,6166968,SCPP HORCONCITO,SCPP EL HORCONCITO SC DE RL,112519,Otra acuicultura,Aquaculture Facility,CALLE Benito Juárez 1,COLONIA,CENTRO,CENTRO,Comondú,Baja California Sur,23850,25.4910938,-111.92005306,,,,11 a 30 personas,Fijo,2010-07
mx,6166995,SCPP LA FRIDERA,SCPP LA FRIDERA SC DE RL,112519,Otra acuicultura,Aquaculture Facility,CALLE Santos Castro Beltran 0 SN,PUEBLO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.49040881,-111.92148151,,,,0 a 5 personas,Fijo,2014-12
mx,11845160,SCPP LAS ARENITAS DE LOPEZ SC DE RL CV,MARELI YASMIN NIEBLA MORALES S DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Miguel Aleman V. 0 SN,COLONIA,CENTRO,CENTRO,Comondú,Baja California Sur,23710,25.18901579,-112.11362672,6131216652,,,6 a 10 personas,Fijo,2025-05
mx,8940124,SOCIEDAD COOPERATIVA ACUICOLA LA PALIZADA,SOCIEDAD COOPERATIVA ACIUCOLA LA PALIZADA SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,OTRO(ESPECIFIQUE) BRECHA A SAN VICENTE 0 SN,LOCALIDAD,SAN VICENTE,SAN VICENTE,Comondú,Baja California Sur,,25.43173861,-112.0668183,6121676316,,,6 a 10 personas,Fijo,2019-11
mx,9330480,SOCIEDAD COOPERATIVA BIVALVOS  DEL SAN BUTO,SOCIEDAD COOPERTIVA BIVALVOS DEL SAN BUTO SC DE RL,112519,Otra acuicultura,Aquaculture Facility,OTRO(ESPECIFIQUE) SAN BUTO 0 SN,COLONIA,SAN BUTO,SAN BUTO,Comondú,Baja California Sur,,24.76696242,-112.0468442,6131245770,,,6 a 10 personas,Fijo,2020-11
mx,11845150,SOCIEDAD COOPERATIVA BUENAVISTA CINCO,SOCIEDAD COOPERATIVA BUENAVISTA CINCO SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 15,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.4932041,-111.91920749,,,,6 a 10 personas,Fijo,2025-05
mx,11845156,SOCIEDAD COOPERATIVA ESTERO EL GODIN,SOCIEDAD COOPERATIVA ESTERO EL GODIN SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 5,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,,25.49241286,-111.92358299,,,,6 a 10 personas,Fijo,2025-05
mx,11845155,SOCIEDAD COOPERATIVA ESTERO LAS BOTELLAS,SOCIEDAD COOPERATIVA ESTERO LAS BOTELLAS SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 10,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.49227017,-111.92426813,,,,6 a 10 personas,Fijo,2025-05
mx,11845151,SOCIEDAD COOPERATIVA FUNDADORES DEL GODIN,SOCIEDAD COOPERATIVA FUNDADORES DEL GODIN SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Benito Juárez 7,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,23850,25.49242564,-111.92036756,,,,11 a 30 personas,Fijo,2025-05
mx,11845152,SOCIEDAD COOPERATIVA LLANOS DE SANTO DOMINGO,SOCIEDAD COOPERATIVA LLANOS DE SANTO DOMINGO SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 20,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,,25.49337096,-111.92376949,,,,6 a 10 personas,Fijo,2025-05
mx,11845154,SOCIEDAD COOPERATIVA OSTIONERA BAJA SUR,SOCIEDAD COOPERATIVA OSTIONERA BAJA SUR SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Benito Juárez 77,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,,25.48809435,-111.91936214,,,,6 a 10 personas,Fijo,2025-05
mx,11845153,SOCIEDAD COOPERATIVA SIRENAS DE ALTAMAR,SOCIEDAD COOPERATIVA SIRENAS DE ALTAMAR SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 10,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,,25.49019316,-111.9210633,,,,6 a 10 personas,Fijo,2025-05
mx,11845149,SOCIEDAD COOPERATIVA TIBURONES DEL BAJIO,SOCIEDAD COOPERATIVA TIBURONES DEL BAJIO SC DE RL DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE Ninguno 10,EJIDO,SANTO DOMINGO,SANTO DOMINGO,Comondú,Baja California Sur,,25.49654215,-111.9209163,,,,6 a 10 personas,Fijo,2025-05
mx,10593174,SOCIEDAD COPERATIVA DE PRODUCCION PESQUERA,EMANCIPACION S.C DE R.L. SC DE RL DE CV,112513,Camaronicultura y acuicultura de otros crustáceos en agua salada,Aquaculture Facility,CALLE NINGUNO SN,PUERTO,BAHIA TORTUGAS,BAHIA TORTUGAS,Mulegé,Baja California Sur,23920,27.69490198,-114.89574005,,,,31 a 50 personas,Fijo,2024-11
mx,6770238,SOL AZUL MARICULTIVOS,SOL AZUL SA DE CV,112519,Otra acuicultura,Aquaculture Facility,CALLE PASEO ALVARO OBREGON 720 L2 Int. 0,COLONIA,EL ESTERITO,EL ESTERITO,La Paz,Baja California Sur,,24.16787095,-110.31050528,6121240496,ADMINISTRACION@SANTOMAR.COM,,51 a 100 personas,Fijo,2016-10
mx,170876,SOOCIEDAD COOPERATIVA DE PRODUCTO PESQUERO Y ACUILCOLA PESCADORES DEL COMPLEJO LAGUNAR DE BAHIA MAGDALENA,SOCIEDAD COOPERATIVA DE PRODUCTO PESQUERO Y ACUICOLA PESCADORES DEL COMPLEJO LAGUNAR DE BAHIA MAGDALENA SC DE RL,112519,Otra acuicultura,Aquaculture Facility,CALLE VENUSTIANO CARRANZA SN Int. 0,PUERTO,ADOLFO LOPEZ MATEOS,ADOLFO LOPEZ MATEOS,Comondú,Baja California Sur,23710,25.19107795,-112.10674112,,,,6 a 10 personas,Fijo,2014-12
mx,8322023,ACUICOLA CAMPECHANOS UNIDOS,ACUICOLA CAMPECHANOS UNIDOS SC DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,LOCALIDAD,EJIDO TIXMUCUY,EJIDO TIXMUCUY,Campeche,Campeche,,19.58618101,-90.31678852,,ACUICOLACAMPECHANOSUNIDOS@OUTLOOK.COM,,0 a 5 personas,Fijo,2019-11
mx,9707245,BIOSISTEMAS PRODUCTIVOS COCODRILOS,,112519,Otra acuicultura,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO,RANCHO,BIOSISTEMAS PRODUCTIVOS COCODRILOS,BIOSISTEMAS PRODUCTIVOS COCODRILOS,Campeche,Campeche,,19.72826056,-90.51629778,9611875705,,,0 a 5 personas,Fijo,2024-11
mx,9722864,COOPERATIVA TESORO DEL MAR,,112516,Piscicultura en agua salada,Aquaculture Facility,CALLE FLAMINGOS 0 SN,COLONIA,MIGUEL DE LA MADRID,MIGUEL DE LA MADRID,Carmen,Campeche,,18.6390116,-91.80821689,9381332077,COOPMAR040@GMAIL.COM,,6 a 10 personas,Fijo,2024-11
mx,9285088,CRIA DE COCODRILOS,SOCIEDAD DE PRODUCCION DE BIENES O SERVICIOS COCODRILOS MAYA SC DE RL,112519,Otra acuicultura,Aquaculture Facility,CARRETERA CARMEN PUERTO REAL 0 SN,LOCALIDAD,COCODRILO MAYA,COCODRILO MAYA,Carmen,Campeche,,18.70487639,-91.68552333,9383891864,COCOMAYA@PRODIGY.NET.MX,,0 a 5 personas,Fijo,2020-11
mx,11262871,CRIA Y VENTA DE PESCADO SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 2 SN,BARRIO,TABASCO,TABASCO,Escárcega,Campeche,24354,18.52157071,-90.76783614,,,,0 a 5 personas,Fijo,2024-11
mx,10685905,CRIADERO Y MICROACUARIO RIO JORDAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 102 SN,BARRIO,SANT LUCIA,SANT LUCIA,Campeche,Campeche,24020,19.84808444,-90.51680268,,,,0 a 5 personas,Fijo,2024-11
mx,11325996,EMULSIONES ASFALTICAS DEL CARMEN,,115210,Servicios relacionados con la cría y explotación de animales,Animal Farming Service,CARRETERA CD DEL CARMEN CAMPECHE 0 SN,FRACCIONAMIENTO,BRISAS DEL MAR,BRISAS DEL MAR,Carmen,Campeche,24157,18.66986206,-91.75075448,9818290630,,,0 a 5 personas,Fijo,2024-11
mx,8810156,ENGORDA DE PECES Y MAS D CANDELARIA,ALEJANDRO CROSS FARJAT,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 3 1,COLONIA,FRANCISCO J MUJICA,FRANCISCO J MUJICA,Candelaria,Campeche,24333,18.16560933,-90.74111533,9833278883,,,0 a 5 personas,Fijo,2019-11
mx,6167529,ESTANQUE EL MANGUITO,,112515,Piscicultura en agua dulce,Aquaculture Facility,PRIVADA NINGUNO 0 SN,EJIDO,SAN ANTONIO CARDENAS,SAN ANTONIO CARDENAS,Carmen,Campeche,,18.6130139,-92.22329455,9381055429,,,0 a 5 personas,Fijo,2014-12
mx,9713067,GRANJA ACUICOLA AKALAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CARRETERA DEL GOLFO SN,LOCALIDAD,ATASTA,ATASTA,Carmen,Campeche,24326,18.61915678,-92.15102435,,,,6 a 10 personas,Fijo,2024-11
mx,6167512,GRANJA ACUICOLA COCOITE,,112516,Piscicultura en agua salada,Aquaculture Facility,CARRETERA COLONIA EMILIANO ZAPATA KM 3+500 KM 3+500,EJIDO,POBLADO NUEVO PROGRESO,POBLADO NUEVO PROGRESO,Carmen,Campeche,,18.62122246,-92.28318165,9381337071,,,0 a 5 personas,Fijo,2014-12
mx,6167539,GRANJA ACUICOLA EL PROGRESO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 20 DE NOVIEMBRE 0 SN Int. 0,EJIDO,NUEVO PROGRESO,NUEVO PROGRESO,Carmen,Campeche,,18.61770695,-92.29503602,,,,0 a 5 personas,Fijo,2014-12
mx,6167543,GRANJA ACUICOLA EL TABOR,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 DOMICILIO CONOCIDO,EJIDO,EMILIANO ZAPATA,EMILIANO ZAPATA,Carmen,Campeche,,18.67251035,-92.31098187,,,,0 a 5 personas,Fijo,2014-12
mx,8836015,GRANJA ACUICOLA EL TAMARINDO,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE FLORES 0 SN,EJIDO,SAN ANTONIO CARDENAS,SAN ANTONIO CARDENAS,Carmen,Campeche,,18.66298375,-92.23360544,9381820880,,,0 a 5 personas,Fijo,2019-11
mx,6167544,GRANJA ACUICOLA EMANUEL,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA FEDERL 0 SN,EJIDO,NUEVO PROGRESO,NUEVO PROGRESO,Carmen,Campeche,,18.61774371,-92.29528779,9381528285,,,6 a 10 personas,Fijo,2014-12
mx,11845165,GRANJA ACUICOLA INTEGRAL AKALAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,OTRO(ESPECIFIQUE) Maleza 0 SN Int. 0,EJIDO,ATASTA,ATASTA,Carmen,Campeche,,18.61884995,-92.10096046,9381785166,,,0 a 5 personas,Fijo,2025-05
mx,6167525,GRANJA ACUICOLA LA COLMENA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA FEDERAL VILLAHEROSA A CARMEN 0 SN,EJIDO,NUEVO PROGRESO,NUEVO PROGRESO,Carmen,Campeche,,18.62231914,-92.29408201,9381046815,,,0 a 5 personas,Fijo,2014-12
mx,8836089,GRANJA ACUICOLA LA FE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA ATASTA A EMILIANO ZAPATA 0 DOMICILIO CONOCIDO,EJIDO,NUEVO PROGRESO,NUEVO PROGRESO,Carmen,Campeche,,18.6701648,-92.31137731,,,,6 a 10 personas,Fijo,2019-11
mx,6167534,GRANJA ACUICOLA SAN JUAN,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CAMINO BLANCO 0 DOMICILIO CONOCIDO,EJIDO,SAN ANTONIO CARDENAS,SAN ANTONIO CARDENAS,Carmen,Campeche,,18.62427102,-92.24199844,9381237838,,,0 a 5 personas,Fijo,2014-12
mx,6167536,GRANJA ACUICOLA SAN MIGUEL,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA FEDERAL KM 180 KM 180,EJIDO,SAN ANTONIO CARDENAS,SAN ANTONIO CARDENAS,Carmen,Campeche,,18.61157488,-92.24609185,,,,0 a 5 personas,Fijo,2014-12
mx,11376661,GRANJA DE PECES LA LUPITA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CARRETERA DEL GOLFO SN,LOCALIDAD,NUEVO PROGRESO,NUEVO PROGRESO,Carmen,Campeche,24325,18.62490466,-92.31432968,,,,0 a 5 personas,Fijo,2024-11
mx,6167531,GRANJA SANTA ROSA,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CAMINO BLANCO 0 SN,EJIDO,SAN ANTONIO CARDENAS,SAN ANTONIO CARDENAS,Carmen,Campeche,,18.61272116,-92.24300821,9381417442,,,0 a 5 personas,Fijo,2014-12
mx,11845003,GRANJAS LA LUPITAS,MARTIN FRIAS FLORES,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CARRETERA DEL GOLFO 0 SN,EJIDO,LOCALIDAD NUEVO PROGRESO,LOCALIDAD NUEVO PROGRESO,Carmen,Campeche,24326,18.61807581,-92.29773025,,,,0 a 5 personas,Fijo,2025-05
mx,8322056,KICHPAN-KAY,KICHPAN-KAY SC DE RL DE CV,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 10 37,LOCALIDAD,PUEBLO TEPAKAN,PUEBLO TEPAKAN,Calkiní,Campeche,,20.39773234,-90.04162953,,,,0 a 5 personas,Fijo,2019-11
mx,9051376,LOS ALMENDROS VERDES DE CHAMPOTON,LOS ALMENDROS VERDES DE CHAMPOTON,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CHAMPOTON A ESCARCEGA 0 DOMICILIO CONOCIDO,EJIDO,LOS ALMENDROS,LOS ALMENDROS,Champotón,Campeche,,19.34463984,-90.72094427,9821072255,,,6 a 10 personas,Fijo,2019-11
mx,6167422,LOS MENDEZ DE SAN ANTONIO DEL RIO,PATRICIA MENDEZ PERALTA  S DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE SAN ANTONIO DEL RIO 0 SN,PUEBLO,SAN ANTONIO DEL RIO,SAN ANTONIO DEL RIO,Champotón,Campeche,,19.32053001,-90.55415566,9821201041,,,0 a 5 personas,Fijo,2014-12
mx,6167430,MALLY NAYLU,SOC COOP NAYLU SC DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE ALEMAN 1 SN,LOCALIDAD,EL NARANJO,EL NARANJO,Candelaria,Campeche,,18.01789278,-91.12410583,9935979578,,,0 a 5 personas,Fijo,2014-12
mx,8836183,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA NINGUNO 0 SN,LOCALIDAD,LAS BODEGAS,LAS BODEGAS,Palizada,Campeche,,18.27172985,-91.98944184,9131105396,,,0 a 5 personas,Fijo,2019-11
mx,11845162,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE Ninguno 1 Int. 0,LOCALIDAD,PARAISO NUEVO,PARAISO NUEVO,Candelaria,Campeche,,18.07281267,-91.10725195,9831064990,VIANEYMAAS@HOTMAIL.COM,,0 a 5 personas,Fijo,2025-05
mx,6167524,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE FLORES 0 SN,EJIDO,SAN ANTONIO CARDENAS,SAN ANTONIO CARDENAS,Carmen,Campeche,,18.62094986,-92.29479893,,EM3704157@GMAIL.COM,,0 a 5 personas,Fijo,2014-12
mx,9225215,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,LOCALIDAD,MAMANTEL VIEJO,MAMANTEL VIEJO,Carmen,Campeche,,18.54072163,-91.09762456,9821113139,,,0 a 5 personas,Fijo,2020-04
mx,6167521,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN,EJIDO,NUEVO PROGRESO,NUEVO PROGRESO,Carmen,Campeche,,18.62230565,-92.29392936,,,,0 a 5 personas,Fijo,2014-12
mx,8810086,PISCICULTURA EN AGUA DULCE SIN NOMBRE,,112515,Piscicultura en agua dulce,Aquaculture Facility,CARRETERA CARRETERA VILLAHERMOSA A ESCARCEGA KM 250 KM 250 Int. 0 SN,LOCALIDAD,LA NUEVA ESPERANZA,LA NUEVA ESPERANZA,Carmen,Campeche,,18.48807093,-91.12374506,9821043337,,,0 a 5 personas,Fijo,2019-11
mx,6167597,SCAPP LAGUNA DEL PALMAR SC DE RL,SCAPP LAGUNA DEL PALMAR SAPI DE CV,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,EJIDO,JOBAL,JOBAL,Carmen,Campeche,,18.73228639,-90.90370617,9381201449,,,0 a 5 personas,Fijo,2014-12
mx,6167598,SCP DE B Y S RENOVACION PESQUERA,SCP DE B Y S RENOVACION PESQUERA SC DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 16 0 SN,COLONIA,JOBALITO,JOBALITO,Carmen,Campeche,,18.73164811,-90.90269468,9381060533,,,0 a 5 personas,Fijo,2010-07
mx,6167596,SCPPB Y S ISLA DE TRIANGULOS,SCPPB Y S ISLA DE TRIANGULOS SC DE RL DE CV,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 16 0 SN,EJIDO,JOBALITO,JOBALITO,Carmen,Campeche,,18.73231905,-90.90323901,,,,0 a 5 personas,Fijo,2010-07
mx,9928100,SISTEMA DE MOJADO PARA POLLOS,,115210,Servicios relacionados con la cría y explotación de animales,Animal Farming Service,CALLE 25 A 0 SN,COLONIA,GUADALUPE,GUADALUPE,Calkiní,Campeche,24900,20.3628773,-90.04396288,9992713273,,,0 a 5 personas,Fijo,2024-11
mx,8836268,SOC DE PROD RURAL PROPEHOCAND,SOC DE PROD RURAL PROPEHOCAND,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 3 1 SN,COLONIA,FRANCISCO J MUJICA,FRANCISCO J MUJICA,Candelaria,Campeche,24300,18.16545296,-90.74131332,9821158328,,,0 a 5 personas,Fijo,2019-11
mx,6167583,SOCIEDAD DE PRODUCCION PESQUERA ACUICOLA EL CARACOL,LUIS LOPEZ OLETA SC DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE NINGUNO 0 SN Int. 0 SN,EJIDO,LA CRISTALINA,LA CRISTALINA,Carmen,Campeche,,18.73377388,-91.05369538,9821178352,,,0 a 5 personas,Fijo,2014-12
mx,11845164,SOCIEDAD DE PRODUCCION PESQUERA ACUICOLA LA PUNTILLA,SOCIEDAD DE PRODUCCION PESQUERA ACUICOLA LA PUNTILA SC DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 16 0 SN,LOCALIDAD,EL JOBALITO,EL JOBALITO,Carmen,Campeche,,18.72772546,-90.89812936,,,,0 a 5 personas,Fijo,2025-05
mx,11845163,SOCIEDAD DE PRODUCCION PESQUERA LA MALINCHE,SOCIEDAD DE PRODUCCION PESQUERA LA MALINCHE SC DE RL,112515,Piscicultura en agua dulce,Aquaculture Facility,CALLE 8 0 SN,LOCALIDAD,ABELARDO L RODRIGUEZ,ABELARDO L RODRIGUEZ,Carmen,Campeche,,18.72719035,-90.90376941,,,,0 a 5 personas,Fijo,2025-05
